name, block size, decode steps, method, min error, max error, avg error
random_103x96_f32, 32x32x1, [7, 1, 0], greedy, 0, 0.00000017881393432617188, 0.00000004687355570354157
random_103x96_f32, 32x32x1, [7, 2, 0], greedy, 0, 0.00000017881393432617188, 0.00000005507159883677559
random_103x96_f32, 32x32x1, [7, 3, 0], greedy, 0, 0.0000002384185791015625, 0.000000056638967294020404
random_103x96_f32, 32x32x1, [7, 4, 0], greedy, 0, 0.0000002384185791015625, 0.00000006066591140552191
random_103x96_f32, 32x32x1, [7, 5, 0], greedy, 0, 0.0000002682209014892578, 0.00000006238358452037573
random_103x96_f32, 32x32x1, [7, 6, 0], greedy, 0, 0.0000002980232238769531, 0.00000006543430686178908
random_103x96_f32, 32x32x1, [7, 7, 0], greedy, 0, 0.00000035762786865234375, 0.00000006656388507053634
random_103x96_f32, 64x64x1, [0, 0, 0], standard, 0.027524054050445557, 0.027524054050445557, 0.027524054050445557
random_103x96_f32, 64x64x1, [0, 1, 0], standard, 0.0015189051628112793, 0.055922508239746094, 0.028720706701278687
random_103x96_f32, 64x64x1, [0, 2, 0], standard, 0.001668393611907959, 0.009366154670715332, 0.005246917251497507
random_103x96_f32, 64x64x1, [0, 3, 0], standard, 0.00192946195602417, 0.12269985675811768, 0.03688114881515503
random_103x96_f32, 64x64x1, [0, 4, 0], standard, 0.0002690553665161133, 0.1293359398841858, 0.039973847568035126
random_103x96_f32, 64x64x1, [0, 5, 0], standard, 0.001811206340789795, 0.15229791402816772, 0.04266472905874252
random_103x96_f32, 64x64x1, [0, 6, 0], standard, 0.00012129545211791992, 0.154324471950531, 0.04889742285013199
random_103x96_f32, 64x64x1, [0, 7, 0], standard, 0.0009853243827819824, 0.10269346833229065, 0.04944805055856705
random_103x96_f32, 64x64x1, [1, 0, 0], standard, 0.005790054798126221, 0.049670517444610596, 0.027730286121368408
random_103x96_f32, 64x64x1, [1, 1, 0], standard, 0.00000005960464477539063, 0.10092559456825256, 0.028637200593948364
random_103x96_f32, 64x64x1, [1, 2, 0], standard, 0, 0.01854252815246582, 0.006009966135025024
random_103x96_f32, 64x64x1, [1, 3, 0], standard, 0, 0.07657474279403687, 0.018897438421845436
random_103x96_f32, 64x64x1, [1, 4, 0], standard, 0, 0.08661976456642151, 0.021488958969712257
random_103x96_f32, 64x64x1, [1, 5, 0], standard, 0, 0.11741584539413452, 0.025506742298603058
random_103x96_f32, 64x64x1, [1, 6, 0], standard, 0, 0.1652565598487854, 0.03396105393767357
random_103x96_f32, 64x64x1, [1, 7, 0], standard, 0, 0.21292266249656677, 0.048372138291597366
random_103x96_f32, 64x64x1, [2, 0, 0], standard, 0.0051348209381103516, 0.07371893525123596, 0.026207618415355682
random_103x96_f32, 64x64x1, [2, 1, 0], standard, 0, 0.15405750274658203, 0.028050124645233154
random_103x96_f32, 64x64x1, [2, 2, 0], standard, 0, 0.04630690813064575, 0.006824173033237457
random_103x96_f32, 64x64x1, [2, 3, 0], standard, 0, 0.13160163164138794, 0.017204029485583305
random_103x96_f32, 64x64x1, [2, 4, 0], standard, 0, 0.14623761177062988, 0.01875397376716137
random_103x96_f32, 64x64x1, [2, 5, 0], standard, 0, 0.22497397661209106, 0.02119080163538456
random_103x96_f32, 64x64x1, [2, 6, 0], standard, 0, 0.3541174829006195, 0.03144432231783867
random_103x96_f32, 64x64x1, [2, 7, 0], standard, 0, 0.4084603786468506, 0.04483309015631676
random_103x96_f32, 64x64x1, [3, 0, 0], standard, 0.0011164546012878418, 0.05839240550994873, 0.017549775540828705
random_103x96_f32, 64x64x1, [3, 1, 0], standard, 0, 0.12072962522506714, 0.019033953547477722
random_103x96_f32, 64x64x1, [3, 2, 0], standard, 0, 0.03334099054336548, 0.0028076781891286373
random_103x96_f32, 64x64x1, [3, 3, 0], standard, 0, 0.0947532057762146, 0.007078247610479593
random_103x96_f32, 64x64x1, [3, 4, 0], standard, 0, 0.10529106855392456, 0.007715948857367039
random_103x96_f32, 64x64x1, [3, 5, 0], standard, 0, 0.16198128461837769, 0.008718539029359818
random_103x96_f32, 64x64x1, [3, 6, 0], standard, 0, 0.25496456027030945, 0.01293711457401514
random_103x96_f32, 64x64x1, [3, 7, 0], standard, 0, 0.29409146308898926, 0.018445618450641632
random_103x96_f32, 64x64x1, [4, 0, 0], standard, 0.000986337661743164, 0.058642029762268066, 0.02153659798204899
random_103x96_f32, 64x64x1, [4, 1, 0], standard, 0, 0.11816337704658508, 0.021751778200268745
random_103x96_f32, 64x64x1, [4, 2, 0], standard, 0, 0.007409125566482544, 0.00033599979360587895
random_103x96_f32, 64x64x1, [4, 3, 0], standard, 0, 0.02105623483657837, 0.0008470045868307352
random_103x96_f32, 64x64x1, [4, 4, 0], standard, 0, 0.023397982120513916, 0.0009233129676431417
random_103x96_f32, 64x64x1, [4, 5, 0], standard, 0, 0.03599590063095093, 0.0010432822164148092
random_103x96_f32, 64x64x1, [4, 6, 0], standard, 0, 0.05665874481201172, 0.0015480774454772472
random_103x96_f32, 64x64x1, [4, 7, 0], standard, 0, 0.06535360217094421, 0.00220720493234694
random_103x96_f32, 64x64x1, [5, 0, 0], standard, 0.0007755756378173828, 0.0896369218826294, 0.02788623236119747
random_103x96_f32, 64x64x1, [5, 1, 0], standard, 0, 0.17597419023513794, 0.027638288214802742
random_103x96_f32, 64x64x1, [5, 2, 0], standard, 0, 0.01922556757926941, 0.0003600043128244579
random_103x96_f32, 64x64x1, [5, 3, 0], standard, 0, 0.04112952947616577, 0.0005302454810589552
random_103x96_f32, 64x64x1, [5, 4, 0], standard, 0, 0.04656979441642761, 0.0007435117149725556
random_103x96_f32, 64x64x1, [5, 5, 0], standard, 0, 0.08681562542915344, 0.0008996142423711717
random_103x96_f32, 64x64x1, [5, 6, 0], standard, 0, 0.0919870138168335, 0.0013214750215411186
random_103x96_f32, 64x64x1, [5, 7, 0], standard, 0, 0.13551300764083862, 0.0018502322491258383
random_103x96_f32, 64x64x1, [6, 0, 0], standard, 0.00030791759490966797, 0.11695501208305359, 0.042705170810222626
random_103x96_f32, 64x64x1, [6, 1, 0], standard, 0, 0.24665826559066772, 0.041596781462430954
random_103x96_f32, 64x64x1, [6, 2, 0], standard, 0, 0.00000017881393432617188, 0.000000045467619003147774
random_103x96_f32, 64x64x1, [6, 3, 0], standard, 0, 0.00000017881393432617188, 0.000000046900460404231126
random_103x96_f32, 64x64x1, [6, 4, 0], standard, 0, 0.0000002086162567138672, 0.00000005234524991237777
random_103x96_f32, 64x64x1, [6, 5, 0], standard, 0, 0.0000002384185791015625, 0.0000000537421982471642
random_103x96_f32, 64x64x1, [6, 6, 0], standard, 0, 0.0000002980232238769531, 0.00000005554835169618855
random_103x96_f32, 64x64x1, [6, 7, 0], standard, 0, 0.0000002980232238769531, 0.00000005794941060344172
random_103x96_f32, 64x64x1, [7, 0, 0], standard, 0.0003123283386230469, 0.119407057762146, 0.06467927992343903
random_103x96_f32, 64x64x1, [7, 1, 0], standard, 0, 0.2562556564807892, 0.06318889558315277
random_103x96_f32, 64x64x1, [7, 2, 0], standard, 0, 0.00000017881393432617188, 0.00000004754870985834714
random_103x96_f32, 64x64x1, [7, 3, 0], standard, 0, 0.00000017881393432617188, 0.000000049116060552023555
random_103x96_f32, 64x64x1, [7, 4, 0], standard, 0, 0.0000002384185791015625, 0.00000005458969454252838
random_103x96_f32, 64x64x1, [7, 5, 0], standard, 0, 0.0000002384185791015625, 0.00000005644005440785804
random_103x96_f32, 64x64x1, [7, 6, 0], standard, 0, 0.0000002980232238769531, 0.00000005974402483843733
random_103x96_f32, 64x64x1, [7, 7, 0], standard, 0, 0.00000035762786865234375, 0.00000006107895700324661
random_103x96_f32, 64x64x1, [0, 0, 0], greedy, 0, 0, 0
random_103x96_f32, 64x64x1, [0, 1, 0], greedy, 0, 0.00000005960464477539063, 0.000000029802322387695313
random_103x96_f32, 64x64x1, [0, 2, 0], greedy, 0.00000005960464477539063, 0.0014886260032653809, 0.0004962484235875309
random_103x96_f32, 64x64x1, [0, 3, 0], greedy, 0, 0.006636142730712891, 0.002110143657773733
random_103x96_f32, 64x64x1, [0, 4, 0], greedy, 0, 0.022961974143981934, 0.0037477784790098667
random_103x96_f32, 64x64x1, [0, 5, 0], greedy, 0, 0.019999444484710693, 0.0030053008813410997
random_103x96_f32, 64x64x1, [0, 6, 0], greedy, 0, 0.05753064155578613, 0.0067395674996078014
random_103x96_f32, 64x64x1, [0, 7, 0], greedy, 0, 0.00000011920928955078125, 0.00000003880510490716915
random_103x96_f32, 64x64x1, [1, 0, 0], greedy, 0.00000005960464477539063, 0.00000005960464477539063, 0.00000005960464477539063
random_103x96_f32, 64x64x1, [1, 1, 0], greedy, 0.00000005960464477539063, 0.00000005960464477539063, 0.00000005960464477539063
random_103x96_f32, 64x64x1, [1, 2, 0], greedy, 0, 0.004262804985046387, 0.0012211303692311049
random_103x96_f32, 64x64x1, [1, 3, 0], greedy, 0, 0.010954499244689941, 0.002008977113291621
random_103x96_f32, 64x64x1, [1, 4, 0], greedy, 0, 0.026219427585601807, 0.003866455052047968
random_103x96_f32, 64x64x1, [1, 5, 0], greedy, 0, 0.03652888536453247, 0.004670560825616121
random_103x96_f32, 64x64x1, [1, 6, 0], greedy, 0, 0.0834687352180481, 0.009259803220629692
random_103x96_f32, 64x64x1, [1, 7, 0], greedy, 0, 0.00000017881393432617188, 0.00000005293017224516916
random_103x96_f32, 64x64x1, [2, 0, 0], greedy, 0, 0.00000005960464477539063, 0.00000004470348358154297
random_103x96_f32, 64x64x1, [2, 1, 0], greedy, 0, 0.00000005960464477539063, 0.00000003725290298461914
random_103x96_f32, 64x64x1, [2, 2, 0], greedy, 0, 0.01318979263305664, 0.0024300538934767246
random_103x96_f32, 64x64x1, [2, 3, 0], greedy, 0, 0.025826245546340942, 0.003153385128825903
random_103x96_f32, 64x64x1, [2, 4, 0], greedy, 0, 0.04926794767379761, 0.006277626380324364
random_103x96_f32, 64x64x1, [2, 5, 0], greedy, 0, 0.07890105247497559, 0.008534904569387436
random_103x96_f32, 64x64x1, [2, 6, 0], greedy, 0, 0.14222222566604614, 0.01258542388677597
random_103x96_f32, 64x64x1, [2, 7, 0], greedy, 0, 0.0000002980232238769531, 0.0000000682193785905838
random_103x96_f32, 64x64x1, [3, 0, 0], greedy, 0, 0.00000008940696716308594, 0.00000004257474728319721
random_103x96_f32, 64x64x1, [3, 1, 0], greedy, 0, 0.00000011920928955078125, 0.000000040446010984851455
random_103x96_f32, 64x64x1, [3, 2, 0], greedy, 0, 0.015533119440078735, 0.002435044152662158
random_103x96_f32, 64x64x1, [3, 3, 0], greedy, 0, 0.05158621072769165, 0.006657534744590521
random_103x96_f32, 64x64x1, [3, 4, 0], greedy, 0, 0.057900071144104004, 0.008049248717725277
random_103x96_f32, 64x64x1, [3, 5, 0], greedy, 0, 0.08003008365631104, 0.010787596926093102
random_103x96_f32, 64x64x1, [3, 6, 0], greedy, 0, 0.15366822481155396, 0.014584943652153015
random_103x96_f32, 64x64x1, [3, 7, 0], greedy, 0, 0.0000002980232238769531, 0.00000006523679019210249
random_103x96_f32, 64x64x1, [4, 0, 0], greedy, 0, 0.00000011920928955078125, 0.000000045849727570157484
random_103x96_f32, 64x64x1, [4, 1, 0], greedy, 0, 0.00000011920928955078125, 0.000000052727187949130894
random_103x96_f32, 64x64x1, [4, 2, 0], greedy, 0, 0.02816694974899292, 0.0033029119949787855
random_103x96_f32, 64x64x1, [4, 3, 0], greedy, 0, 0.07527226209640503, 0.008063373155891895
random_103x96_f32, 64x64x1, [4, 4, 0], greedy, 0, 0.09161907434463501, 0.010018263943493366
random_103x96_f32, 64x64x1, [4, 5, 0], greedy, 0, 0.12836730480194092, 0.013858805410563946
random_103x96_f32, 64x64x1, [4, 6, 0], greedy, 0, 0.23604023456573486, 0.020786607638001442
random_103x96_f32, 64x64x1, [4, 7, 0], greedy, 0, 0.0000002980232238769531, 0.00000006588513201677415
random_103x96_f32, 64x64x1, [5, 0, 0], greedy, 0, 0.00000011920928955078125, 0.000000035533542330767887
random_103x96_f32, 64x64x1, [5, 1, 0], greedy, 0, 0.00000011920928955078125, 0.000000051007837953420676
random_103x96_f32, 64x64x1, [5, 2, 0], greedy, 0, 0.05042755603790283, 0.00555631797760725
random_103x96_f32, 64x64x1, [5, 3, 0], greedy, 0, 0.1017303466796875, 0.010152761824429035
random_103x96_f32, 64x64x1, [5, 4, 0], greedy, 0, 0.1556556224822998, 0.013584884814918041
random_103x96_f32, 64x64x1, [5, 5, 0], greedy, 0, 0.1986381709575653, 0.020298929885029793
random_103x96_f32, 64x64x1, [5, 6, 0], greedy, 0, 0.3468320369720459, 0.030430346727371216
random_103x96_f32, 64x64x1, [5, 7, 0], greedy, 0, 0.00000035762786865234375, 0.00000006890937243042572
random_103x96_f32, 64x64x1, [6, 0, 0], greedy, 0, 0.00000011920928955078125, 0.000000037826033860710595
random_103x96_f32, 64x64x1, [6, 1, 0], greedy, 0, 0.00000017881393432617188, 0.00000004470348713425665
random_103x96_f32, 64x64x1, [6, 2, 0], greedy, 0, 0.10448426008224487, 0.009219544939696789
random_103x96_f32, 64x64x1, [6, 3, 0], greedy, 0, 0.12586665153503418, 0.013527097180485725
random_103x96_f32, 64x64x1, [6, 4, 0], greedy, 0, 0.202416330575943, 0.020110107958316803
random_103x96_f32, 64x64x1, [6, 5, 0], greedy, 0, 0.38005948066711426, 0.02738414704799652
random_103x96_f32, 64x64x1, [6, 6, 0], greedy, 0, 0.45118290185928345, 0.04064669832587242
random_103x96_f32, 64x64x1, [6, 7, 0], greedy, 0, 0.00000035762786865234375, 0.00000007030874371594109
random_103x96_f32, 64x64x1, [7, 0, 0], greedy, 0, 0.00000017881393432617188, 0.00000004224409266839757
random_103x96_f32, 64x64x1, [7, 1, 0], greedy, 0, 0.00000017881393432617188, 0.000000046439570411394016
random_103x96_f32, 64x64x1, [7, 2, 0], greedy, 0, 0.12816312909126282, 0.01367249246686697
random_103x96_f32, 64x64x1, [7, 3, 0], greedy, 0, 0.19792437553405762, 0.018936362117528915
random_103x96_f32, 64x64x1, [7, 4, 0], greedy, 0, 0.29492926597595215, 0.026978006586432457
random_103x96_f32, 64x64x1, [7, 5, 0], greedy, 0, 0.4301804304122925, 0.03836763650178909
random_103x96_f32, 64x64x1, [7, 6, 0], greedy, 0, 0.48328280448913574, 0.05646514520049095
random_103x96_f32, 64x64x1, [7, 7, 0], greedy, 0, 0.0000004172325134277344, 0.00000007221661491030318
